site_id,model_b_state,confidence,reason,days_since_last,active_days_30,active_days_90,active_days_180,active_days_365,as_of_date
INDIA_SITE_0066444,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066445,DORMANT,HIGH,No detection for >90d,468,0,0,0,0,2026-09-03
INDIA_SITE_0066446,DORMANT,HIGH,No detection for >90d,312,0,0,0,1,2026-09-03
INDIA_SITE_0066447,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066448,DORMANT,HIGH,No detection for >90d,477,0,0,0,0,2026-09-03
INDIA_SITE_0066449,DORMANT,HIGH,No detection for >90d,309,0,0,0,1,2026-09-03
INDIA_SITE_0066450,DORMANT,HIGH,No detection for >90d,295,0,0,0,11,2026-09-03
INDIA_SITE_0066451,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066452,DORMANT,HIGH,No detection for >90d,311,0,0,0,1,2026-09-03
INDIA_SITE_0066453,DORMANT,HIGH,No detection for >90d,306,0,0,0,2,2026-09-03
INDIA_SITE_0066454,DORMANT,HIGH,No detection for >90d,301,0,0,0,1,2026-09-03
INDIA_SITE_0066455,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066456,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066457,DORMANT,HIGH,No detection for >90d,478,0,0,0,0,2026-09-03
INDIA_SITE_0066458,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066459,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066460,DORMANT,HIGH,No detection for >90d,486,0,0,0,0,2026-09-03
INDIA_SITE_0066461,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066462,INTERMITTENT,MEDIUM,Irregular activity not meeting other state rules,66,0,1,1,6,2026-09-03
INDIA_SITE_0066463,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066464,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066465,DORMANT,HIGH,No detection for >90d,293,0,0,0,1,2026-09-03
INDIA_SITE_0066466,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066467,DORMANT,HIGH,No detection for >90d,288,0,0,0,3,2026-09-03
INDIA_SITE_0066468,DORMANT,HIGH,No detection for >90d,317,0,0,0,1,2026-09-03
INDIA_SITE_0066469,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066470,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066471,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066472,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066473,DORMANT,HIGH,No detection for >90d,477,0,0,0,0,2026-09-03
INDIA_SITE_0066474,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066475,DORMANT,HIGH,No detection for >90d,317,0,0,0,1,2026-09-03
INDIA_SITE_0066476,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066477,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066478,DORMANT,HIGH,No detection for >90d,298,0,0,0,1,2026-09-03
INDIA_SITE_0066479,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066480,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066481,DORMANT,HIGH,No detection for >90d,295,0,0,0,1,2026-09-03
INDIA_SITE_0066482,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066483,DORMANT,HIGH,No detection for >90d,472,0,0,0,0,2026-09-03
INDIA_SITE_0066484,DORMANT,HIGH,No detection for >90d,284,0,0,0,1,2026-09-03
INDIA_SITE_0066485,DORMANT,HIGH,No detection for >90d,299,0,0,0,3,2026-09-03
INDIA_SITE_0066486,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066487,DORMANT,HIGH,No detection for >90d,298,0,0,0,1,2026-09-03
INDIA_SITE_0066488,DORMANT,HIGH,No detection for >90d,302,0,0,0,1,2026-09-03
INDIA_SITE_0066489,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066490,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066491,DORMANT,HIGH,No detection for >90d,279,0,0,0,2,2026-09-03
INDIA_SITE_0066492,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066493,DORMANT,HIGH,No detection for >90d,475,0,0,0,0,2026-09-03
INDIA_SITE_0066494,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066495,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066496,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066497,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066498,DORMANT,HIGH,No detection for >90d,291,0,0,0,6,2026-09-03
INDIA_SITE_0066499,DORMANT,HIGH,No detection for >90d,487,0,0,0,0,2026-09-03
INDIA_SITE_0066500,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066501,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066502,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066503,DORMANT,HIGH,No detection for >90d,484,0,0,0,0,2026-09-03
INDIA_SITE_0066504,DORMANT,HIGH,No detection for >90d,488,0,0,0,0,2026-09-03
INDIA_SITE_0066505,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066506,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066507,DORMANT,HIGH,No detection for >90d,277,0,0,0,1,2026-09-03
INDIA_SITE_0066508,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066509,DORMANT,HIGH,No detection for >90d,481,0,0,0,0,2026-09-03
INDIA_SITE_0066510,DORMANT,HIGH,No detection for >90d,476,0,0,0,0,2026-09-03
INDIA_SITE_0066511,DORMANT,HIGH,No detection for >90d,322,0,0,0,1,2026-09-03
INDIA_SITE_0066512,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066513,DORMANT,HIGH,No detection for >90d,301,0,0,0,1,2026-09-03
INDIA_SITE_0066514,DORMANT,HIGH,No detection for >90d,278,0,0,0,2,2026-09-03
INDIA_SITE_0066515,DORMANT,HIGH,No detection for >90d,272,0,0,0,5,2026-09-03
INDIA_SITE_0066516,DORMANT,HIGH,No detection for >90d,268,0,0,0,2,2026-09-03
INDIA_SITE_0066517,DORMANT,HIGH,No detection for >90d,289,0,0,0,1,2026-09-03
INDIA_SITE_0066518,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066519,DORMANT,HIGH,No detection for >90d,271,0,0,0,3,2026-09-03
INDIA_SITE_0066520,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066521,DORMANT,HIGH,No detection for >90d,283,0,0,0,1,2026-09-03
INDIA_SITE_0066522,DORMANT,HIGH,No detection for >90d,294,0,0,0,1,2026-09-03
INDIA_SITE_0066523,DORMANT,HIGH,No detection for >90d,294,0,0,0,3,2026-09-03
INDIA_SITE_0066524,DORMANT,HIGH,No detection for >90d,295,0,0,0,2,2026-09-03
INDIA_SITE_0066525,DORMANT,HIGH,No detection for >90d,477,0,0,0,0,2026-09-03
INDIA_SITE_0066526,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066527,DORMANT,HIGH,No detection for >90d,296,0,0,0,2,2026-09-03
INDIA_SITE_0066528,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066529,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066530,DORMANT,HIGH,No detection for >90d,279,0,0,0,2,2026-09-03
INDIA_SITE_0066531,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066532,DORMANT,HIGH,No detection for >90d,292,0,0,0,1,2026-09-03
INDIA_SITE_0066533,DORMANT,HIGH,No detection for >90d,304,0,0,0,2,2026-09-03
INDIA_SITE_0066534,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066535,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066536,DORMANT,HIGH,No detection for >90d,285,0,0,0,4,2026-09-03
INDIA_SITE_0066537,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066538,DORMANT,HIGH,No detection for >90d,291,0,0,0,1,2026-09-03
INDIA_SITE_0066539,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066540,DORMANT,HIGH,No detection for >90d,301,0,0,0,1,2026-09-03
INDIA_SITE_0066541,DORMANT,HIGH,No detection for >90d,489,0,0,0,0,2026-09-03
INDIA_SITE_0066542,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066543,DORMANT,HIGH,No detection for >90d,473,0,0,0,0,2026-09-03
INDIA_SITE_0066544,DORMANT,HIGH,No detection for >90d,279,0,0,0,1,2026-09-03
INDIA_SITE_0066545,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066546,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066547,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066548,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066549,DORMANT,HIGH,No detection for >90d,486,0,0,0,0,2026-09-03
INDIA_SITE_0066550,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066551,DORMANT,HIGH,No detection for >90d,294,0,0,0,1,2026-09-03
INDIA_SITE_0066552,DORMANT,HIGH,No detection for >90d,482,0,0,0,0,2026-09-03
INDIA_SITE_0066553,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066554,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066555,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0066556,DORMANT,HIGH,No detection for >90d,292,0,0,0,2,2026-09-03
INDIA_SITE_0066557,DORMANT,HIGH,No detection for >90d,281,0,0,0,4,2026-09-03
INDIA_SITE_0066558,DORMANT,HIGH,No detection for >90d,257,0,0,0,2,2026-09-03
INDIA_SITE_0066559,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066560,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066561,DORMANT,HIGH,No detection for >90d,380,0,0,0,0,2026-09-03
INDIA_SITE_0066562,DORMANT,HIGH,No detection for >90d,336,0,0,0,1,2026-09-03
INDIA_SITE_0066563,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066564,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066565,DORMANT,HIGH,No detection for >90d,258,0,0,0,8,2026-09-03
INDIA_SITE_0066566,DORMANT,HIGH,No detection for >90d,266,0,0,0,4,2026-09-03
INDIA_SITE_0066567,DORMANT,HIGH,No detection for >90d,257,0,0,0,1,2026-09-03
INDIA_SITE_0066568,DORMANT,HIGH,No detection for >90d,257,0,0,0,10,2026-09-03
INDIA_SITE_0066569,DORMANT,HIGH,No detection for >90d,271,0,0,0,1,2026-09-03
INDIA_SITE_0066570,DORMANT,HIGH,No detection for >90d,486,0,0,0,0,2026-09-03
INDIA_SITE_0066571,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066572,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066573,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066574,DORMANT,HIGH,No detection for >90d,272,0,0,0,1,2026-09-03
INDIA_SITE_0066575,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066576,DORMANT,HIGH,No detection for >90d,467,0,0,0,0,2026-09-03
INDIA_SITE_0066577,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066578,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066579,DORMANT,HIGH,No detection for >90d,263,0,0,0,1,2026-09-03
INDIA_SITE_0066580,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066581,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066582,DORMANT,HIGH,No detection for >90d,489,0,0,0,0,2026-09-03
INDIA_SITE_0066583,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066584,DORMANT,HIGH,No detection for >90d,478,0,0,0,0,2026-09-03
INDIA_SITE_0066585,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066586,DORMANT,HIGH,No detection for >90d,477,0,0,0,0,2026-09-03
INDIA_SITE_0066587,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066588,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066589,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066590,DORMANT,HIGH,No detection for >90d,485,0,0,0,0,2026-09-03
INDIA_SITE_0066591,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066592,DORMANT,HIGH,No detection for >90d,478,0,0,0,0,2026-09-03
INDIA_SITE_0066593,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066594,DORMANT,HIGH,No detection for >90d,482,0,0,0,0,2026-09-03
INDIA_SITE_0066595,DORMANT,HIGH,No detection for >90d,473,0,0,0,0,2026-09-03
INDIA_SITE_0066596,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066597,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066598,DORMANT,HIGH,No detection for >90d,301,0,0,0,2,2026-09-03
INDIA_SITE_0066599,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066600,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066601,DORMANT,HIGH,No detection for >90d,299,0,0,0,2,2026-09-03
INDIA_SITE_0066602,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066603,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066604,DORMANT,HIGH,No detection for >90d,448,0,0,0,0,2026-09-03
INDIA_SITE_0066605,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066606,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066607,DORMANT,MEDIUM,No detection for >90d,92,0,0,1,2,2026-09-03
INDIA_SITE_0066608,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066609,DORMANT,HIGH,No detection for >90d,288,0,0,0,3,2026-09-03
INDIA_SITE_0066610,DORMANT,HIGH,No detection for >90d,299,0,0,0,2,2026-09-03
INDIA_SITE_0066611,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066612,DORMANT,HIGH,No detection for >90d,288,0,0,0,2,2026-09-03
INDIA_SITE_0066613,DORMANT,HIGH,No detection for >90d,282,0,0,0,1,2026-09-03
INDIA_SITE_0066614,DORMANT,HIGH,No detection for >90d,450,0,0,0,0,2026-09-03
INDIA_SITE_0066615,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066616,DORMANT,HIGH,No detection for >90d,278,0,0,0,2,2026-09-03
INDIA_SITE_0066617,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066618,DORMANT,HIGH,No detection for >90d,301,0,0,0,1,2026-09-03
INDIA_SITE_0066619,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066620,DORMANT,HIGH,No detection for >90d,255,0,0,0,3,2026-09-03
INDIA_SITE_0066621,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066622,DORMANT,HIGH,No detection for >90d,482,0,0,0,0,2026-09-03
INDIA_SITE_0066623,DORMANT,HIGH,No detection for >90d,250,0,0,0,5,2026-09-03
INDIA_SITE_0066624,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066625,DORMANT,HIGH,No detection for >90d,276,0,0,0,1,2026-09-03
INDIA_SITE_0066626,DORMANT,HIGH,No detection for >90d,251,0,0,0,1,2026-09-03
INDIA_SITE_0066627,DORMANT,HIGH,No detection for >90d,251,0,0,0,4,2026-09-03
INDIA_SITE_0066628,DORMANT,HIGH,No detection for >90d,271,0,0,0,2,2026-09-03
INDIA_SITE_0066629,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066630,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066631,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066632,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066633,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066634,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066635,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066636,DORMANT,HIGH,No detection for >90d,291,0,0,0,1,2026-09-03
INDIA_SITE_0066637,DORMANT,HIGH,No detection for >90d,278,0,0,0,3,2026-09-03
INDIA_SITE_0066638,DORMANT,HIGH,No detection for >90d,278,0,0,0,3,2026-09-03
INDIA_SITE_0066639,DORMANT,HIGH,No detection for >90d,295,0,0,0,1,2026-09-03
INDIA_SITE_0066640,DORMANT,HIGH,No detection for >90d,488,0,0,0,0,2026-09-03
INDIA_SITE_0066641,DORMANT,HIGH,No detection for >90d,254,0,0,0,1,2026-09-03
INDIA_SITE_0066642,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066643,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066644,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066645,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066646,DORMANT,HIGH,No detection for >90d,299,0,0,0,2,2026-09-03
INDIA_SITE_0066647,DORMANT,HIGH,No detection for >90d,289,0,0,0,1,2026-09-03
INDIA_SITE_0066648,DORMANT,HIGH,No detection for >90d,488,0,0,0,0,2026-09-03
INDIA_SITE_0066649,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066650,DORMANT,HIGH,No detection for >90d,477,0,0,0,0,2026-09-03
INDIA_SITE_0066651,DORMANT,HIGH,No detection for >90d,314,0,0,0,4,2026-09-03
INDIA_SITE_0066652,DORMANT,HIGH,No detection for >90d,304,0,0,0,2,2026-09-03
INDIA_SITE_0066653,DORMANT,HIGH,No detection for >90d,483,0,0,0,0,2026-09-03
INDIA_SITE_0066654,DORMANT,HIGH,No detection for >90d,489,0,0,0,0,2026-09-03
INDIA_SITE_0066655,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066656,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066657,DORMANT,HIGH,No detection for >90d,274,0,0,0,1,2026-09-03
INDIA_SITE_0066658,DORMANT,HIGH,No detection for >90d,300,0,0,0,1,2026-09-03
INDIA_SITE_0066659,DORMANT,HIGH,No detection for >90d,433,0,0,0,0,2026-09-03
INDIA_SITE_0066660,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066661,DORMANT,HIGH,No detection for >90d,484,0,0,0,0,2026-09-03
INDIA_SITE_0066662,DORMANT,HIGH,No detection for >90d,485,0,0,0,0,2026-09-03
INDIA_SITE_0066663,DORMANT,HIGH,No detection for >90d,476,0,0,0,0,2026-09-03
INDIA_SITE_0066664,DORMANT,HIGH,No detection for >90d,306,0,0,0,2,2026-09-03
INDIA_SITE_0066665,INTERMITTENT,MEDIUM,Irregular activity not meeting other state rules,80,0,1,1,1,2026-09-03
INDIA_SITE_0066666,DORMANT,HIGH,No detection for >90d,280,0,0,0,6,2026-09-03
INDIA_SITE_0066667,INTERMITTENT,MEDIUM,Irregular activity not meeting other state rules,70,0,2,2,7,2026-09-03
INDIA_SITE_0066668,DORMANT,HIGH,No detection for >90d,472,0,0,0,0,2026-09-03
INDIA_SITE_0066669,DORMANT,HIGH,No detection for >90d,470,0,0,0,0,2026-09-03
INDIA_SITE_0066670,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066671,DORMANT,HIGH,No detection for >90d,313,0,0,0,1,2026-09-03
INDIA_SITE_0066672,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066673,DORMANT,HIGH,No detection for >90d,479,0,0,0,0,2026-09-03
INDIA_SITE_0066674,DORMANT,HIGH,No detection for >90d,310,0,0,0,2,2026-09-03
INDIA_SITE_0066675,DORMANT,HIGH,No detection for >90d,290,0,0,0,1,2026-09-03
INDIA_SITE_0066676,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066677,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066678,DORMANT,HIGH,No detection for >90d,296,0,0,0,4,2026-09-03
INDIA_SITE_0066679,DORMANT,HIGH,No detection for >90d,464,0,0,0,0,2026-09-03
INDIA_SITE_0066680,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066681,DORMANT,HIGH,No detection for >90d,311,0,0,0,1,2026-09-03
INDIA_SITE_0066682,DORMANT,HIGH,No detection for >90d,482,0,0,0,0,2026-09-03
INDIA_SITE_0066683,DORMANT,HIGH,No detection for >90d,482,0,0,0,0,2026-09-03
INDIA_SITE_0066684,DORMANT,HIGH,No detection for >90d,480,0,0,0,0,2026-09-03
INDIA_SITE_0066685,DORMANT,HIGH,No detection for >90d,475,0,0,0,0,2026-09-03
INDIA_SITE_0066686,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066687,DORMANT,HIGH,No detection for >90d,300,0,0,0,2,2026-09-03
INDIA_SITE_0066688,DORMANT,HIGH,No detection for >90d,307,0,0,0,3,2026-09-03
INDIA_SITE_0066689,DORMANT,HIGH,No detection for >90d,317,0,0,0,1,2026-09-03
INDIA_SITE_0066690,DORMANT,HIGH,No detection for >90d,289,0,0,0,5,2026-09-03
INDIA_SITE_0066691,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066692,DORMANT,HIGH,No detection for >90d,295,0,0,0,2,2026-09-03
INDIA_SITE_0066693,INTERMITTENT,MEDIUM,Irregular activity not meeting other state rules,90,0,0,1,1,2026-09-03
INDIA_SITE_0066694,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066695,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066696,DORMANT,HIGH,No detection for >90d,268,0,0,0,1,2026-09-03
INDIA_SITE_0066697,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066698,DORMANT,HIGH,No detection for >90d,266,0,0,0,4,2026-09-03
INDIA_SITE_0066699,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066700,DORMANT,HIGH,No detection for >90d,446,0,0,0,0,2026-09-03
INDIA_SITE_0066701,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066702,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066703,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066704,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066705,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066706,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066707,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066708,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066709,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066710,DORMANT,HIGH,No detection for >90d,490,0,0,0,0,2026-09-03
INDIA_SITE_0066711,DORMANT,HIGH,No detection for >90d,279,0,0,0,1,2026-09-03
INDIA_SITE_0066712,DORMANT,HIGH,No detection for >90d,298,0,0,0,1,2026-09-03
INDIA_SITE_0066713,DORMANT,HIGH,No detection for >90d,475,0,0,0,0,2026-09-03
INDIA_SITE_0066714,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066715,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066716,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066717,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066718,DORMANT,HIGH,No detection for >90d,306,0,0,0,3,2026-09-03
INDIA_SITE_0066719,DORMANT,HIGH,No detection for >90d,491,0,0,0,0,2026-09-03
INDIA_SITE_0066720,DORMANT,HIGH,No detection for >90d,453,0,0,0,0,2026-09-03
INDIA_SITE_0066721,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066722,DORMANT,HIGH,No detection for >90d,477,0,0,0,0,2026-09-03
INDIA_SITE_0066723,DORMANT,HIGH,No detection for >90d,492,0,0,0,0,2026-09-03
INDIA_SITE_0066724,DORMANT,HIGH,No detection for >90d,475,0,0,0,0,2026-09-03
INDIA_SITE_0066725,DORMANT,HIGH,No detection for >90d,293,0,0,0,2,2026-09-03
INDIA_SITE_0066726,DORMANT,HIGH,No detection for >90d,292,0,0,0,7,2026-09-03
